cust_id,full_name,gender,age,income_annual_inr,income_segment,credit_score,risk_bucket,region,zone,urban_rural_flag,num_products,cbs_total_clr_bal_amt,aa_avg_monthly_inflows,aa_avg_monthly_outflows,ml_unified_customer_proba,cltv_profit_actual,cltv_profit_ml,cltv_profit_final,cltv_decile_final,hybrid_score_0_100_final
C00244,Aditya Das,M,18,485784.52,MID,734,LOW,SOUTH,SOUTH,URBAN,1,120.74,7139.9608333333335,24442.474166666667,0.0258290066890732,1042,1146.9184092523958,1042.0,3,41.0
C00491,Diya Khan,F,22,136016.05,LOW,581,HIGH,EAST,EAST,URBAN,2,1588.93,5531.391666666666,15943.351666666667,0.0221752736181674,1240,1202.6906298301708,1240.0,3,41.0
C00329,Rahul Yadav,M,29,292021.15,MID,727,LOW,SOUTH,SOUTH,URBAN,2,6686.06,8697.749166666666,42142.66583333333,0.0130441131249671,1331,1428.7044488228848,1331.0,3,41.0
C00571,Saanvi Mishra,F,27,446103.47619167547,MID,753,LOW,NORTH,NORTH,RURAL_SEMIURBAN,2,407.3380364258353,,,0.4184226392678201,,326.4307935041299,326.4307935041299,7,41.0
C00101,Shaurya Gupta,M,27,494845.74,MID,680,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,2,163.26,0.0,22252.668333333335,0.0186882737204831,925,974.9533532062965,925.0,3,41.0
C00774,Shaurya Gupta,M,23,529541.4099678975,MID,694,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,82.740186562449,,,0.2253415741173862,,552.5511814468094,552.5511814468094,5,41.0
C00880,Ritvik Verma,M,27,543055.2012735587,MID,729,LOW,WEST,WEST,URBAN,2,977.5441310557501,,,0.1261157535902013,,665.7611758725491,665.7611758725491,4,41.0
C00451,Saanvi Kulkarni,F,54,326505.27,MID,744,LOW,EAST,EAST,URBAN,1,116.73,6847.271666666667,9983.885833333334,0.0242017086893841,905,884.7879440495673,905.0,3,41.0
C00822,Aarav Bansal,M,33,268311.0932769217,MID,670,MEDIUM,WEST,WEST,RURAL_SEMIURBAN,1,5899.670939225927,,,0.128130499412212,,628.970132044631,628.970132044631,4,41.0
C00162,Saanvi Jain,F,41,582707.21,MID,656,MEDIUM,NORTH,NORTH,URBAN,3,20179.88,0.0,1727.7058333333334,0.1161409263056089,,772.1714650370686,772.1714650370686,4,41.0
C00686,Rohit Reddy,M,32,397012.35248637886,MID,677,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,2,6985.941300200551,,,0.2256169327686348,,547.2742394321065,547.2742394321065,5,41.0
C00502,Kunal Gowda,M,26,640577.313067511,MID,847,LOW,NORTH,NORTH,RURAL_SEMIURBAN,2,1333.620431723348,,,0.1114666625237852,,705.4828986543042,705.4828986543042,4,41.0
C00352,Tanvi Yadav,F,55,180985.59,LOW,621,MEDIUM,CENTRAL,CENTRAL,RURAL_SEMIURBAN,2,532.8399999999999,2353.305,24517.138333333332,0.0131588713788835,1139,1123.8852199104967,1139.0,3,41.0
C00956,Sara Reddy,F,26,617091.472288747,MID,639,MEDIUM,WEST,WEST,URBAN,2,6547.45715148747,,,0.0278146573244777,,894.295219273244,894.295219273244,3,41.0
C00372,Arjun Patel,M,52,200000.0,LOW,657,MEDIUM,WEST,WEST,URBAN,2,521.9,6563.732499999999,21296.563333333335,0.1283781450815928,610,620.1085155169952,610.0,4,41.0
C00230,Meera Reddy,F,49,2743203.74,HIGH,773,LOW,SOUTH,SOUTH,URBAN,2,1877.8300000000002,13097.135833333334,18216.41833333333,0.2101997234417784,477,504.3564104554461,477.0,5,41.0
C00572,Shaurya Singh,M,38,306629.8248444766,MID,697,MEDIUM,NORTH,NORTH,URBAN,2,17798.104038860354,,,0.0206785312513055,,892.2959727877443,892.2959727877443,3,41.0
C00370,Kunal Gowda,M,31,778755.2,MID,844,LOW,NORTH,NORTH,RURAL_SEMIURBAN,2,15723.33,4422.225,24401.88333333333,0.0218729003975994,1137,1178.4242004101955,1137.0,3,41.0
C00361,Aditya Naidu,M,49,479519.31,MID,618,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,1,286.72,6648.755833333334,7994.970833333333,0.0151077519529628,1133,1145.3230803641616,1133.0,3,41.0
C00934,Manav Ghosh,M,32,5397422.30022072,HIGH,791,LOW,CENTRAL,CENTRAL,URBAN,1,111.57445231472552,,,0.5113876879616207,,172.47612501232214,172.47612501232214,8,41.0
C00294,Nisha Shah,F,70,952821.03,MID,662,MEDIUM,WEST,WEST,URBAN,1,141.01,5485.674166666667,8811.906666666668,0.0185507530133863,1469,1437.596101492688,1469.0,3,41.0
C00729,Nisha Das,F,20,336138.5143203236,MID,735,LOW,EAST,EAST,RURAL_SEMIURBAN,1,59.407185000714534,,,0.4292509549954078,,275.60166123350973,275.60166123350973,7,41.0
C00378,Kavya Gupta,F,44,135220.46,LOW,629,MEDIUM,SOUTH,SOUTH,URBAN,1,157.2,0.0,5496.985833333333,0.0212762179999346,1464,1430.7020548532305,1464.0,3,41.0
C00085,Atharv Jain,M,35,118121.48,LOW,701,LOW,SOUTH,SOUTH,URBAN,1,92.2,11716.033333333333,9688.8975,0.0134505861986876,961,1015.6737547270919,961.0,3,41.0
C00427,Rohit Sharma,M,61,122525.93,LOW,647,MEDIUM,EAST,EAST,URBAN,2,1856.99,3447.545,35322.13166666667,0.013371009036822,1459,1460.8442520194385,1459.0,3,41.0
C00188,Atharv Iyer,M,47,167293.44,LOW,603,MEDIUM,SOUTH,SOUTH,URBAN,1,123.8,8349.262499999999,9262.443333333336,0.0181208340909597,1442,1474.1251511390724,1442.0,3,41.0
C00492,Aditya Verma,M,30,145438.77,LOW,654,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,2,1900.5300000000002,2051.438333333333,18934.774166666662,0.0210954437038911,1403,1414.6586513135146,1403.0,3,41.0
C00033,Aadhya Gowda,F,43,475336.91,MID,699,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,777.84,0.0,19953.974166666667,0.0123466369510349,1389,1283.6367413543674,1389.0,3,41.0
C00630,Kabir Mishra,M,27,506014.60211431375,MID,705,LOW,WEST,WEST,URBAN,1,12795.368245333677,,,0.3251939907915062,,390.48571410549397,390.48571410549397,6,41.0
C00914,Ishita Singh,F,18,322575.0676490832,MID,835,LOW,SOUTH,SOUTH,URBAN,2,3353.9146756835453,,,0.1227390329573837,,733.6771377077006,733.6771377077006,4,41.0
C00597,Harsh Reddy,M,22,330299.9257601224,MID,718,LOW,SOUTH,SOUTH,URBAN,2,4433.862548806878,,,0.2295775115330998,,524.9922550984799,524.9922550984799,5,41.0
C00274,Aarav Khan,M,37,602435.1,MID,685,MEDIUM,EAST,EAST,URBAN,3,25179.65,1394.5525,27273.4975,0.0149183588036941,1389,1396.677151717765,1389.0,3,41.0
C00429,Tanvi Kulkarni,F,39,149103.36,LOW,557,HIGH,SOUTH,SOUTH,URBAN,2,520.09,0.0,28586.849166666667,0.0120205872088465,1074,1072.5424667498053,1074.0,3,41.0
C00071,Ishaan Gowda,M,36,148905.98,LOW,540,HIGH,EAST,EAST,URBAN,2,660.49,3431.290833333334,27493.9175,0.0234490856108906,1050,1086.7941093365177,1050.0,3,41.0
C00319,Saanvi Khan,F,30,284554.79,MID,635,MEDIUM,SOUTH,SOUTH,URBAN,1,44.49,10217.418333333331,13849.638333333334,0.0262254366915847,1064,973.9211481733482,1064.0,3,41.0
C00171,Meera Singh,F,60,200000.0,LOW,605,MEDIUM,NORTH,NORTH,URBAN,2,778.52,3581.6141666666663,32317.69916666667,0.0230476475006163,901,911.4279110776861,901.0,3,41.0
C00599,Shivani Mishra,F,19,384736.6555097309,MID,737,LOW,WEST,WEST,URBAN,2,12077.970613975798,,,0.2905661756016482,,422.81431819519884,422.81431819519884,6,40.0
C00600,Aarav Khan,M,32,551319.4625269941,MID,702,LOW,EAST,EAST,URBAN,1,16344.586796138668,,,0.1973455567082636,,468.75104997338224,468.75104997338224,5,40.0
C00272,Vihaan Ghosh,M,61,364803.72,MID,617,MEDIUM,CENTRAL,CENTRAL,RURAL_SEMIURBAN,1,466.14,4582.216666666666,20081.283333333333,0.3922326746051679,322,316.40806559427796,322.0,7,40.0
C00328,Anika Chatterjee,F,42,93781.16,LOW,623,MEDIUM,NORTH,NORTH,URBAN,2,1967.22,0.0,34293.46,0.0051443274236804,1049,1303.6210984305692,1049.0,3,40.0
C00659,Rohit Reddy,M,31,506740.0370098715,MID,811,LOW,NORTH,NORTH,URBAN,2,4703.4888277781365,,,0.1963895893778358,,532.6043942003362,532.6043942003362,5,40.0
C00646,Abhishek Mishra,M,23,1005855.0167364698,HIGH,778,LOW,NORTH,NORTH,URBAN,1,507.55477365259935,,,0.2026173883877033,,509.7568537406201,509.7568537406201,5,40.0
C00673,Riya Iyer,F,36,269747.6571259976,MID,829,LOW,SOUTH,SOUTH,URBAN,2,142.950547116684,,,0.204935328379055,,464.50959327706346,464.50959327706346,5,40.0
C00324,Pooja Patel,F,54,200000.0,LOW,541,HIGH,WEST,WEST,URBAN,2,500.88,,,0.6023180716176351,68,94.98506893119543,68.0,9,40.0
C00245,Saanvi Singh,F,30,158550.71,LOW,694,MEDIUM,NORTH,NORTH,URBAN,2,5582.8,4035.8458333333338,5891.8175,0.0069783293230843,1475,1441.040825423168,1475.0,3,40.0
C00278,Aadhya Khan,F,31,200000.0,LOW,678,MEDIUM,EAST,EAST,URBAN,1,107.77,0.0,4705.537499999999,0.0061916952347214,1150,1164.5357685574938,1150.0,3,40.0
C00452,Prachi Patel,F,32,673286.28,MID,564,HIGH,NORTH,NORTH,URBAN,1,663.5,,,0.0071570921186046,822,795.2731879571169,822.0,3,40.0
C00794,Shaurya Singh,M,35,401148.4374146103,MID,719,LOW,NORTH,NORTH,URBAN,1,117.45935387990484,,,0.0042513914098922,,838.4585748677513,838.4585748677513,3,40.0
C00853,Yash Khan,M,25,415117.5601698632,MID,688,MEDIUM,SOUTH,SOUTH,URBAN,2,19801.625669632987,,,0.1092464647465463,,684.9460560652077,684.9460560652077,4,40.0
C00855,Riya Shah,F,33,456505.8369658734,MID,755,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,16808.328696461085,,,0.1005194252784219,,581.5310943110806,581.5310943110806,4,40.0
C00708,Atharv Das,M,28,1241488.853220644,HIGH,800,LOW,NORTH,NORTH,URBAN,2,1644.2424091919002,,,0.3974756699353037,,289.51908407076326,289.51908407076326,7,40.0
C00858,Shaurya Gupta,M,31,456961.71005802613,MID,711,LOW,EAST,EAST,RURAL_SEMIURBAN,1,693.9748622539539,,,0.4035732613308089,,349.53119365062577,349.53119365062577,7,40.0
C00716,Shaurya Yadav,M,26,624714.1665464642,MID,687,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,2,6207.199341093987,,,0.0940393747389378,,693.9476880436494,693.9476880436494,4,40.0
C00866,Meera Jain,F,23,478533.86095987365,MID,754,LOW,NORTH,NORTH,URBAN,2,1939.367154350784,,,0.2056455991334996,,457.63170615957154,457.63170615957154,5,40.0
C00074,Kabir Gupta,M,65,506831.13,MID,705,LOW,NORTH,NORTH,URBAN,1,27.93,3214.9275,7560.88,0.0035982104522006,1047,982.4682878851598,1047.0,3,40.0
C00825,Ishita Gowda,F,18,575918.8703203661,MID,509,HIGH,NORTH,NORTH,URBAN,2,4641.06807157165,,,0.0752718103861093,,654.9865047840078,654.9865047840078,4,39.0
C00567,Atharv Das,M,24,1832649.5747803033,HIGH,881,LOW,NORTH,NORTH,URBAN,2,8424.124048533778,,,0.6886169756426588,,2.519951621036369,2.519951621036369,10,39.0
C00349,Pooja Sharma,F,39,200000.0,LOW,701,LOW,EAST,EAST,RURAL_SEMIURBAN,2,5966.32,6174.249166666667,28496.0375,0.0744402781196336,690,694.9475712111023,690.0,4,39.0
C00873,Sara Reddy,F,28,621298.3459911501,MID,690,MEDIUM,WEST,WEST,URBAN,2,2444.598585424228,,,0.0801253001060959,,682.9033974861275,682.9033974861275,4,39.0
C00846,Tanvi Shah,F,30,573464.5368175224,MID,682,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,1,85.88865131235173,,,0.2850418255218341,,405.98050699777286,405.98050699777286,6,39.0
C00915,Prachi Patel,F,33,546518.3058620245,MID,607,MEDIUM,NORTH,NORTH,URBAN,1,588.8946339905496,,,0.0722488330033756,,619.1670865289592,619.1670865289592,4,39.0
C00635,Ayesha Sharma,F,38,542878.2249164784,MID,758,LOW,WEST,WEST,URBAN,1,43.9587607277568,,,0.0728712396224662,,613.0576694387354,613.0576694387354,4,39.0
C00503,Shivani Gupta,F,28,715995.86965305,MID,684,MEDIUM,SOUTH,SOUTH,URBAN,2,9021.848994658687,,,0.1899448273392802,,465.4953284097408,465.4953284097408,5,39.0
C00504,Siddharth Mishra,M,35,320866.5797490562,MID,778,LOW,SOUTH,SOUTH,URBAN,1,1462.746882113238,,,0.279821267925451,,418.14445644272666,418.14445644272666,6,39.0
C00558,Ritvik Verma,M,31,477844.3837111899,MID,794,LOW,WEST,WEST,URBAN,1,107.06510803516396,,,0.0867218526507841,,750.4461182588839,750.4461182588839,4,39.0
C00017,Riya Singh,F,65,413328.52,MID,769,LOW,SOUTH,SOUTH,URBAN,2,2313.5299999999997,2661.67,14379.111666666666,0.0734949874356035,760,825.0943190261187,760.0,4,39.0
C00680,Shaurya Yadav,M,29,575683.8657124672,MID,683,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,179.9911277107551,,,0.0736781282329045,,657.2113745342933,657.2113745342933,4,39.0
C00576,Abhishek Mishra,M,25,643699.425821696,MID,779,LOW,NORTH,NORTH,URBAN,2,959.6981115984825,,,0.085058466012447,,608.2988458660911,608.2988458660911,4,39.0
C00769,Harsh Reddy,M,29,382647.8679840889,MID,726,LOW,SOUTH,SOUTH,URBAN,2,3285.0317882543304,,,0.0516199452027135,,632.7582854445076,632.7582854445076,4,38.0
C00750,Ishita Naidu,F,27,723541.2846131665,MID,678,MEDIUM,NORTH,NORTH,URBAN,1,52.39906331663561,,,0.0526436339596184,,750.5474924596662,750.5474924596662,4,38.0
C00631,Arjun Kulkarni,M,38,584132.5731384057,MID,706,LOW,EAST,EAST,RURAL_SEMIURBAN,1,129.40686229257943,,,0.263575943789389,,357.28799272009076,357.28799272009076,6,38.0
C00876,Ishita Gupta,F,33,399143.6420809459,MID,713,LOW,NORTH,NORTH,RURAL_SEMIURBAN,2,9607.046300668642,,,0.1530051503088928,,538.0295170260758,538.0295170260758,5,38.0
C00104,Abhishek Chatterjee,M,51,398252.35,MID,686,MEDIUM,SOUTH,SOUTH,URBAN,2,1642.3400000000001,4845.3875,24400.95583333333,0.0513451629704838,733,789.9896416181742,733.0,4,38.0
C00899,Pooja Khan,F,28,548875.4541939682,MID,688,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,66.57644625232035,,,0.2664419327216279,,391.6949896827623,391.6949896827623,6,38.0
C00311,Kunal Das,M,32,1000000.0,HIGH,791,LOW,NORTH,NORTH,URBAN,1,69.42,16199.2625,13350.6675,0.0662341822140801,774,758.3084200266094,774.0,4,38.0
C00818,Nisha Das,F,21,312973.0855333373,MID,671,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,314.7823852519768,,,0.2654598985593576,,375.66784704209533,375.66784704209533,6,38.0
C00890,Ishita Sharma,F,37,809749.9874327051,MID,643,MEDIUM,NORTH,NORTH,URBAN,1,168.66430259572368,,,0.0605984179786855,,700.7705494752094,700.7705494752094,4,38.0
C00796,Arjun Kulkarni,M,33,416834.5105854437,MID,703,LOW,EAST,EAST,RURAL_SEMIURBAN,2,731.1813064909944,,,0.153167829572073,,445.5496047508725,445.5496047508725,5,38.0
C00808,Shaurya Yadav,M,29,774598.9498829297,MID,693,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,23032.85818973859,,,0.0547704122303113,,698.55134064281,698.55134064281,4,38.0
C00979,Isha Chatterjee,F,23,421857.441767786,MID,659,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,1,67.84240328375488,,,0.0555519842284046,,696.6387220152527,696.6387220152527,4,38.0
C00014,Rahul Kulkarni,M,20,646358.48,MID,621,MEDIUM,CENTRAL,CENTRAL,URBAN,1,763.24,8951.9125,10737.9225,0.0665692478116235,,690.5541533243104,690.5541533243104,4,38.0
C00887,Kabir Bansal,M,22,550330.9326131515,MID,860,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,7227.708143360786,,,0.2699333144161818,,383.95940120428156,383.95940120428156,6,38.0
C00837,Kavya Kulkarni,F,31,711740.8922843101,MID,632,MEDIUM,NORTH,NORTH,URBAN,2,4660.4609373237645,,,0.0544938614998056,,638.080458546511,638.080458546511,4,38.0
C00619,Ayesha Sharma,F,33,514605.7691630086,MID,778,LOW,WEST,WEST,URBAN,1,823.3298988039492,,,0.0468899298671416,,602.622213746389,602.622213746389,4,37.0
C00700,Siddharth Kulkarni,M,18,390673.2010413115,MID,686,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,2,4349.190187288515,,,0.0394449027718432,,578.3342198538397,578.3342198538397,4,37.0
C00564,Rahul Yadav,M,28,302838.8300125279,MID,732,LOW,SOUTH,SOUTH,URBAN,2,27207.090848119038,,,0.1380545001341705,,560.0918969774343,560.0918969774343,5,37.0
C00834,Rohan Khan,M,21,1117028.5522275215,HIGH,809,LOW,EAST,EAST,RURAL_SEMIURBAN,2,15802.088983182957,,,0.1382281539697283,,557.215846391364,557.215846391364,5,37.0
C00986,Nandini Shah,F,23,634147.6079743004,MID,562,HIGH,SOUTH,SOUTH,URBAN,1,1035.2402086446975,,,0.1446559966043273,,450.58374599181707,450.58374599181707,5,37.0
C00339,Harsh Bansal,M,42,134996.22,LOW,487,HIGH,WEST,WEST,URBAN,2,440.16,0.0,19676.426666666663,0.0487614963235527,579,592.9086735767611,579.0,4,37.0
C00038,Riya Iyer,F,69,507506.11,MID,861,LOW,SOUTH,SOUTH,URBAN,1,367.33,14948.790833333333,14370.9325,0.0491402064147253,803,884.5094427186746,803.0,4,37.0
C00546,Pooja Khan,F,30,422277.8673298314,MID,685,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,2,5404.1598945922315,,,0.3380666194213923,,272.09504509261393,272.09504509261393,7,37.0
C00165,Rohit Reddy,M,56,231273.99,MID,735,LOW,SOUTH,SOUTH,URBAN,1,377.48,0.0,3788.0733333333337,0.0418719160018443,643,700.2588488351547,643.0,4,37.0
C00714,Harsh Kulkarni,M,29,313459.4245292831,MID,844,LOW,SOUTH,SOUTH,URBAN,2,4256.060283625015,,,0.1397839004333647,,547.1409582985007,547.1409582985007,5,37.0
C00826,Meera Jain,F,18,370133.6806138326,MID,745,LOW,NORTH,NORTH,URBAN,2,2081.4777250005345,,,0.4444732953578894,,255.3243337174719,255.3243337174719,8,37.0
C00153,Pooja Khan,F,28,455118.53,MID,721,LOW,EAST,EAST,RURAL_SEMIURBAN,2,7241.58,9310.818333333336,20720.26,0.0369874919348159,708,753.797917132817,708.0,4,37.0
C00951,Meera Nair,F,21,541893.5405956818,MID,702,LOW,WEST,WEST,URBAN,1,676.4146983196426,,,0.03378978465395,,750.5564216893138,750.5564216893138,4,37.0
C00467,Meera Naidu,F,47,1051388.65,HIGH,795,LOW,SOUTH,SOUTH,URBAN,2,2153.29,9125.7925,21481.01916666667,0.0402403835236245,594,767.6425461284302,594.0,4,37.0
C00916,Isha Yadav,F,18,365850.9740394529,MID,819,LOW,NORTH,NORTH,URBAN,1,830.121186481685,,,0.0327144681638953,,650.5856536070847,650.5856536070847,4,37.0
C00843,Kunal Yadav,M,23,556211.3403774654,MID,675,MEDIUM,NORTH,NORTH,URBAN,1,157.73750337370626,,,0.0459699553410225,,605.568767896557,605.568767896557,4,37.0
C00007,Yash Bansal,M,43,381878.63,MID,645,MEDIUM,EAST,EAST,URBAN,2,501.57,14992.475833333332,31276.63666666667,0.0356355428740047,736,798.1211024076727,736.0,4,37.0
C00836,Rahul Yadav,M,27,422183.41189757665,MID,781,LOW,SOUTH,SOUTH,URBAN,2,11257.412515498692,,,0.0482215467312124,,734.4374292013069,734.4374292013069,4,37.0
C00961,Nisha Das,F,23,240000.0,MID,694,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,13655.717094286492,,,0.0351462088473461,,626.1629513847844,626.1629513847844,4,37.0
C00528,Ishaan Kulkarni,M,18,820037.7183014111,MID,681,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,1,230.69826485759543,,,0.2413154936993152,,428.9350825074344,428.9350825074344,6,37.0
C00377,Ananya Nair,F,33,169529.38,LOW,863,LOW,NORTH,NORTH,URBAN,1,288.3,3826.651666666666,14291.464999999998,0.0287039451222163,733,723.321590624887,733.0,4,36.0
C00137,Nandini Jain,F,55,200000.0,MID,727,LOW,WEST,WEST,URBAN,2,10109.83,1376.111666666667,4330.254166666667,0.0154875213222772,617,593.8879449747536,617.0,4,36.0
C00500,Ananya Yadav,F,19,200000.0,LOW,623,MEDIUM,WEST,WEST,URBAN,2,16392.95,0.0,10973.595833333333,0.1283579513825448,524,584.4391115624101,524.0,5,36.0
C00471,Siddharth Yadav,M,42,200000.0,LOW,569,HIGH,SOUTH,SOUTH,URBAN,1,159.24,0.0,5371.791666666667,0.0163792849061298,653,637.7932173328088,653.0,4,36.0
C00829,Shivani Gupta,F,22,602687.6841226548,MID,641,MEDIUM,SOUTH,SOUTH,URBAN,1,462.16109520040385,,,0.0226094055297665,,601.0740135250312,601.0740135250312,4,36.0
C00092,Ishaan Kulkarni,M,34,614357.53,MID,721,LOW,SOUTH,SOUTH,URBAN,2,2791.2799999999997,6854.134999999999,27019.841666666664,0.0112589768794773,598,682.0481459456531,598.0,4,36.0
C00681,Kunal Das,M,29,696340.1271107895,MID,839,LOW,NORTH,NORTH,URBAN,1,551.4119232262939,,,0.0225113086840432,,721.4410889534502,721.4410889534502,4,36.0
C00656,Aarav Bansal,M,26,250235.6932957301,MID,667,MEDIUM,WEST,WEST,RURAL_SEMIURBAN,1,608.7022825521709,,,0.0223984725296712,,594.7440383622477,594.7440383622477,4,36.0
C00419,Neha Reddy,F,44,394525.36,MID,592,HIGH,NORTH,NORTH,RURAL_SEMIURBAN,2,17675.329999999998,9544.166666666666,45842.75583333333,0.0185438381124797,719,836.7081831897535,719.0,4,36.0
C00720,Vivaan Das,M,38,513409.1069455476,MID,611,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,2,14248.751851414114,,,0.2275584982843022,,357.20775749348365,357.20775749348365,6,36.0
C00781,Saanvi Khan,F,27,335837.5969868892,MID,622,MEDIUM,SOUTH,SOUTH,URBAN,1,106.70046037680342,,,0.0228521469210455,,606.964210808095,606.964210808095,4,36.0
C00824,Tanvi Khan,F,37,733722.4669057186,MID,683,MEDIUM,NORTH,NORTH,URBAN,2,2523.5772079171397,,,0.1275108792883301,,472.19402271343523,472.19402271343523,5,36.0
C00126,Ananya Ghosh,F,43,378435.86,MID,597,HIGH,NORTH,NORTH,RURAL_SEMIURBAN,2,243.71,2890.785833333334,28470.9225,0.0248172750475176,702,710.2102867974245,702.0,4,36.0
C00477,Nisha Das,F,20,289503.71,MID,704,LOW,EAST,EAST,RURAL_SEMIURBAN,1,299.92,0.0,4301.631666666667,0.0112296005674958,659,587.4483518513341,659.0,4,36.0
C00390,Rohit Reddy,M,32,362012.55,MID,729,LOW,NORTH,NORTH,RURAL_SEMIURBAN,2,4298.26,13883.195,14577.995833333334,0.0181236567076828,,701.9775584678495,701.9775584678495,4,36.0
C00897,Ishaan Kulkarni,M,22,1247375.456059873,HIGH,747,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,279.8337407186777,,,0.1138587194487468,,537.7124892186167,537.7124892186167,5,36.0
C00289,Vivaan Khan,M,36,1000000.0,HIGH,785,LOW,SOUTH,SOUTH,URBAN,2,964.87,3713.1541666666662,15533.389166666666,0.0135542821760468,584,566.1762842629636,584.0,4,36.0
C00921,Prachi Patel,F,30,721351.482345249,MID,593,HIGH,NORTH,NORTH,URBAN,2,681.8984299472842,,,0.211302986800306,,393.1235795097572,393.1235795097572,6,36.0
C00089,Krishna Iyer,M,61,694044.25,MID,697,MEDIUM,SOUTH,SOUTH,URBAN,2,128.22,9930.1,40117.06916666667,0.0210314332196923,660,715.5229609568421,660.0,4,36.0
C00250,Arjun Sharma,M,48,91399.57,LOW,717,LOW,NORTH,NORTH,URBAN,1,110.43,13346.353333333333,9963.3275,0.6192422134086333,40,-6.040395625975499,40.0,10,36.0
C00706,Kunal Ghosh,M,18,302081.17066848866,MID,563,HIGH,SOUTH,SOUTH,URBAN,1,124.37477891058894,,,0.022064821523129,,639.3090409869053,639.3090409869053,4,36.0
C00623,Nisha Verma,F,20,312055.4804401316,MID,694,MEDIUM,NORTH,NORTH,URBAN,1,18689.32096885422,,,0.1261543990284498,,458.55054081138815,458.55054081138815,5,36.0
C00594,Aditya Shah,M,38,697656.9461087589,MID,709,LOW,CENTRAL,CENTRAL,URBAN,1,8695.858237226706,,,0.41550661119934,,228.01707881099998,228.01707881099998,8,36.0
C00132,Vivaan Ghosh,M,23,691692.98,MID,730,LOW,NORTH,NORTH,URBAN,2,783.4000000000001,3439.3075000000003,33140.045,0.0257330185323479,688,656.9280042528022,688.0,4,36.0
C00637,Nisha Bansal,F,30,1334919.6704075406,HIGH,786,LOW,SOUTH,SOUTH,URBAN,1,433.320504109132,,,0.0921338364055786,,571.4310981356396,571.4310981356396,5,35.0
C00090,Rohan Nair,M,26,200000.0,MID,778,LOW,SOUTH,SOUTH,URBAN,1,47.24,4104.570833333333,7494.0275,0.0052181716763617,625,649.1673508375577,625.0,4,35.0
C00275,Vivaan Gowda,M,31,117227.93,LOW,699,MEDIUM,NORTH,NORTH,URBAN,1,118.75,606.7675,6344.499166666667,0.0070926431025204,622,586.615866619302,622.0,4,35.0
C00911,Ishaan Kulkarni,M,36,677748.3029050769,MID,743,LOW,SOUTH,SOUTH,URBAN,2,6008.826164047169,,,0.3046424921136997,,318.43347274851425,318.43347274851425,7,35.0
C00943,Kunal Gowda,M,35,748867.2818290284,MID,869,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,748.6062223639965,,,0.4952671930166236,,107.87509510082643,107.87509510082643,9,35.0
C00260,Kavya Reddy,F,47,952108.75,MID,703,LOW,SOUTH,SOUTH,URBAN,1,202.24,3285.0925,6438.600833333334,0.0050411786103361,768,801.5953283328016,768.0,4,35.0
C00229,Nandini Patel,F,47,347666.22,MID,789,LOW,CENTRAL,CENTRAL,RURAL_SEMIURBAN,1,893.3,0.0,12812.284166666666,0.0084469994952796,767,733.3233963562142,767.0,4,35.0
C00221,Rahul Nair,M,57,91401.28,LOW,697,MEDIUM,NORTH,NORTH,URBAN,1,164.75,7025.481666666667,24893.984166666665,0.0046858329070233,659,581.1215588718755,659.0,4,35.0
C00634,Siddharth Sharma,M,30,845685.6022876948,MID,792,LOW,NORTH,NORTH,URBAN,2,6516.872892216569,,,0.2927184842685396,,260.4514623576211,260.4514623576211,7,35.0
C00795,Arjun Kulkarni,M,35,634058.3569062138,MID,638,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,142.84971111618782,,,0.2046330955479321,,429.42304454276524,429.42304454276524,6,35.0
C00909,Kunal Yadav,M,18,463409.16564123257,MID,694,MEDIUM,NORTH,NORTH,URBAN,1,955.5892863792736,,,0.0092141816164286,,601.0410038344993,601.0410038344993,4,35.0
C00606,Rohit Reddy,M,28,428460.2301140407,MID,756,LOW,NORTH,NORTH,URBAN,1,12674.89213689895,,,0.0905978793100763,,496.11252406001944,496.11252406001944,5,35.0
C00334,Riya Mishra,F,21,641827.67,MID,692,MEDIUM,SOUTH,SOUTH,URBAN,1,318.45,4835.399166666667,10077.681666666664,0.0091926869786996,640,688.481206847717,640.0,4,35.0
